"H4"||"H"||4||64|||89||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||14|28|42||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"22142364"|"65377994"
"H2"||"H"||2||13|||61|||||0|0|0|0|5|10|90|95|100|90|95|100|81|95|100|68|90|95||8.9|||0.8|||1.1|||1.5|||2.7|||2.8|||21.1||||||||60|70|80||||0|0.25|0.5||||1.3|1.38|1.45|||||1.71|||0.42|0.9|1.4|0.1|0.13|0.15|||||40.3|||35.8|||43||6|7.5|8.9|67|76|88|44|51|59|29|51|65|".15"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|21|25.1|29.1|15.8|18.8|21.8|4.4|8.6|13.9|6.1|7.3|8.4|||||||||||||||||||||||||||||||||"22142440"|"65378079"
"H1"||"H"||1||0|||13|||||0|0|0|0|5|10|90|95|100|90|95|100|86|95|100|76|90|95||16.9|||0.1|||0.4|||1.1|||4.9|||10.4|||48.1||||||||30|35|40||||0.5|1.75|3||||1.2|1.3|1.4|||||1.49|||4|9|14|0.15|0.18|0.2|||||31.4|||19.1|||45||3|4.5|5.9|41|48|55|21|25|28|15|24|30|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|11.6|16.2|20.8|8.7|12.2|15.6|4.4|8.6|13.9|6.1|7.3|8.4|||||||||||||||||||||||||||||||||"22142440"|"65378078"
"H1"||"H"||1||0|||13|||||0|0|0|0|5|10|90|95|100|90|95|100|86|95|100|76|90|95||16.9|||0.1|||0.4|||1.1|||4.9|||10.4|||48.1||||||||30|35|40||||0.5|1.75|3||||1.2|1.3|1.4|||||1.49|||4|9|14|0.15|0.18|0.2|||||31.4|||19.1|||45||3|4.5|5.9|41|48|55|21|25|28|15|24|30|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|11.6|16.2|20.8|8.7|12.2|15.6|4.4|8.6|13.9|6.1|7.3|8.4|||||||||||||||||||||||||||||||||"22142441"|"65378082"
"H2"||"H"||2||13|||61|||||0|0|0|0|5|10|90|95|100|90|95|100|81|95|100|68|90|95||8.9|||0.8|||1.1|||1.5|||2.7|||2.8|||21.1||||||||60|70|80||||0|0.25|0.5||||1.3|1.38|1.45|||||1.71|||0.42|0.9|1.4|0.1|0.13|0.15|||||40.3|||35.8|||43||6|7.5|8.9|67|76|88|44|51|59|29|51|65|".15"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|21|25.1|29.1|15.8|18.8|21.8|4.4|8.6|13.9|6.1|7.3|8.4|||||||||||||||||||||||||||||||||"22142441"|"65378083"
"H3"||"H"||3||61|||86|||||0|0|0|0|5|10|55|95|100|50|90|95|48|90|95|45|85|90||3|||0|||0|||0|||0.7|||2.3|||42||||||||40|55|80||||0|0.25|0.5||||1.2|1.35|1.5|||||1.68|||0.42|0.9|1.4|0.02|0.04|0.05|||||31.8|||27.2|||43||6|7.5|8.9|62|74|88|40|49|59|12|45|60|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|19.2|24.2|29.1|14.4|18.8|21.8|4.4|8.6|13.9|6.6|7.5|8.4|||||||||||||||||||||||||||||||||"22142441"|"65378084"
"H4"||"H"||4||86|||111||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|2.1|4.2|0|0.01|0.01|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"22142441"|"65378085"
"H1"||"H"||1||0|||46|||||0|0|0|10|25|40|90|95|100|85|90|100|75|80|90|55|60|70||41.6|||3.9|||5.4|||7.3|||13|||12|||37.4||||||||15|21|27||||0.5|1.25|2||||1.3|1.38|1.45|||||1.54|||4|23|42|0.12|0.15|0.18|||||22.7|||10.5|||36||0|1.5|2.9|16|21|25|0|2|3|0|0|0|".20"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|2.6|4.9|7.2|2|3.7|5.4|0.1|0.7|1.6|3.6|4.8|6|||||||||||||||||||||||||||||||||"22142442"|"65378201"
"H3"||"H"||3||86|||157|||||0|0|0|0|5|10|75|90|100|70|85|100|65|80|90|60|70|75||17.1|||1.5|||2.1|||2.9|||5.3|||5.3|||27.9||||||||36|55|70||||0|0.25|0.5||||1.45|1.53|1.6|||||1.87|||4|9|14|0.1|0.12|0.14|||||32.5|||27|||35||3|4.5|5.9|32|45|56|7|11|14|2|8|13|".17"|".17"|0|0|0|0|0|0|0|0|0|0|0|0|4|6.1|8.1|3|4.5|6.1|0.1|0.7|1.6|3.6|4.8|6|||||||||||||||||||||||||||||||||"22142442"|"65378200"
"H2"||"H"||2||46|||86|||||0|0|0|0|5|10|70|90|100|65|85|100|60|80|90|50|65|70||31.1|||2.7|||3.2|||6|||10.6|||8.6|||30.9||||||||30|38|50||||0|0.25|0.5||||1.45|1.53|1.6|||||1.78|||4|9|14|0.1|0.13|0.15|||||31.2|||21.7|||35||3|4.5|5.9|27|33|42|4|6|9|0|2|6|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|3|4.4|6.1|2.2|3.3|4.6|0.1|0.7|1.6|3.6|4.8|6|||||||||||||||||||||||||||||||||"22142442"|"65378202"
"H2"||"H"||2||46|||86|||||0|0|0|0|5|10|70|90|100|65|85|100|60|80|90|50|65|70||31.1|||2.7|||3.2|||6|||10.6|||8.6|||30.9||||||||30|38|50||||0|0.25|0.5||||1.45|1.53|1.6|||||1.78|||4|9|14|0.1|0.13|0.15|||||31.2|||21.7|||35||3|4.5|5.9|27|33|42|4|6|9|0|2|6|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|3|4.4|6.1|2.2|3.3|4.6|0.1|0.7|1.6|3.6|4.8|6|||||||||||||||||||||||||||||||||"22142443"|"65378203"
"H3"||"H"||3||86|||157|||||0|0|0|0|5|10|75|90|100|70|85|100|65|80|90|60|70|75||17.1|||1.5|||2.1|||2.9|||5.3|||5.3|||27.9||||||||36|55|70||||0|0.25|0.5||||1.45|1.53|1.6|||||1.87|||4|9|14|0.1|0.12|0.14|||||32.5|||27|||35||3|4.5|5.9|32|45|56|7|11|14|2|8|13|".17"|".17"|0|0|0|0|0|0|0|0|0|0|0|0|4|6.1|8.1|3|4.5|6.1|0.1|0.7|1.6|3.6|4.8|6|||||||||||||||||||||||||||||||||"22142443"|"65378204"
"H1"||"H"||1||0|||46|||||0|0|0|10|25|40|90|95|100|85|90|100|75|80|90|55|60|70||41.6|||3.9|||5.4|||7.3|||13|||12|||37.4||||||||15|21|27||||0.5|1.25|2||||1.3|1.38|1.45|||||1.54|||4|23|42|0.12|0.15|0.18|||||22.7|||10.5|||36||0|1.5|2.9|16|21|25|0|2|3|0|0|0|".20"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|2.6|4.9|7.2|2|3.7|5.4|0.1|0.7|1.6|3.6|4.8|6|||||||||||||||||||||||||||||||||"22142443"|"65378205"
"H3"||"H"||3||86|||157|||||0|0|0|0|5|10|75|90|100|70|85|100|65|80|90|60|70|75||17.1|||1.5|||2.1|||2.9|||5.3|||5.3|||27.9||||||||36|55|70||||0|0.25|0.5||||1.45|1.53|1.6|||||1.87|||4|9|14|0.1|0.12|0.14|||||32.5|||27|||35||3|4.5|5.9|32|45|56|7|11|14|2|8|13|".17"|".17"|0|0|0|0|0|0|0|0|0|0|0|0|4|6.1|8.1|3|4.5|6.1|0.1|0.7|1.6|3.6|4.8|6|||||||||||||||||||||||||||||||||"22142444"|"65378208"
"H1"||"H"||1||0|||46|||||0|0|0|0|1|2|85|95|100|80|95|100|70|85|95|50|65|70||41.6|||3.9|||5.4|||7.3|||13|||12|||37.4||||||||15|21|27||||0.5|1.25|2||||1.3|1.38|1.45|||||1.51|||4|23|42|0.14|0.18|0.22|||||27.5|||12.8|||44||0|1.5|2.9|16|21|25|0|2|3|0|0|0|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|2.6|4.9|7.2|2|3.7|5.4|0.1|0.7|1.6|3.6|4.8|6|||||||||||||||||||||||||||||||||"22142444"|"65378206"
"H2"||"H"||2||46|||86|||||0|0|0|0|5|10|70|90|100|65|85|100|60|80|90|50|65|70||31.1|||2.7|||3.2|||6|||10.6|||8.6|||30.9||||||||30|38|50||||0|0.25|0.5||||1.45|1.53|1.6|||||1.78|||4|9|14|0.1|0.13|0.15|||||31.2|||21.7|||35||3|4.5|5.9|27|33|42|4|6|9|0|2|6|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|3|4.4|6.1|2.2|3.3|4.6|0.1|0.7|1.6|3.6|4.8|6|||||||||||||||||||||||||||||||||"22142444"|"65378207"
"H2"||"H"||2||46|||86|||||0|0|0|0|5|10|70|90|100|65|85|100|60|80|90|50|65|70||31.1|||2.7|||3.2|||6|||10.6|||8.6|||30.9||||||||30|38|50||||0|0.25|0.5||||1.45|1.53|1.6|||||1.78|||4|9|14|0.1|0.13|0.15|||||31.2|||21.7|||35||3|4.5|5.9|27|33|42|4|6|9|0|2|6|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|3|4.4|6.1|2.2|3.3|4.6|0.1|0.7|1.6|3.6|4.8|6|||||||||||||||||||||||||||||||||"22142446"|"65378210"
"H1"||"H"||1||0|||46|||||0|0|0|0|1|2|85|95|100|80|95|100|70|85|95|50|65|70||41.6|||3.9|||5.4|||7.3|||13|||12|||37.4||||||||15|21|27||||0.5|1.25|2||||1.3|1.38|1.45|||||1.51|||4|23|42|0.14|0.18|0.22|||||27.5|||12.8|||44||0|1.5|2.9|16|21|25|0|2|3|0|0|0|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|2.6|4.9|7.2|2|3.7|5.4|0.1|0.7|1.6|3.6|4.8|6|||||||||||||||||||||||||||||||||"22142446"|"65378209"
"H3"||"H"||3||86|||157|||||0|0|0|0|5|10|75|90|100|70|85|100|65|80|90|60|70|75||17.1|||1.5|||2.1|||2.9|||5.3|||5.3|||27.9||||||||36|55|70||||0|0.25|0.5||||1.45|1.53|1.6|||||1.87|||4|9|14|0.1|0.12|0.14|||||32.5|||27|||35||3|4.5|5.9|32|45|56|7|11|14|2|8|13|".17"|".17"|0|0|0|0|0|0|0|0|0|0|0|0|4|6.1|8.1|3|4.5|6.1|0.1|0.7|1.6|3.6|4.8|6|||||||||||||||||||||||||||||||||"22142446"|"65378211"
"H2"||"H"||2||25|||91|||||0|0|0|0|1|2|85|95|100|80|90|100|70|80|90|50|55|65||38.5|||3.4|||4.9|||6.7|||12.1|||11.4|||36.5||||||||18|25|35||||1|2|3||||1.45|1.58|1.7|||||1.74|||4|9|14|0.08|0.13|0.18|||||29.9|||17.4|||35||0|1.5|2.9|23|30|38|6|10|14|0|3|7|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|8.6|13.2|19|6.4|9.9|14.2|3.1|7.3|12.8|6.1|7.3|8.4|||||||||||||||||||||||||||||||||"22142448"|"65378213"
"H1"||"H"||1||0|||25|||||0|0|0|0|1|2|95|97.5|100|90|95|100|80|90|95|65|70|75||41.6|||3.9|||5.4|||7.3|||13|||12|||37.4||||||||15|21|27||||1|2|3||||1.35|1.48|1.6|||||1.62|||4|9|14|0.16|0.19|0.22|||||28.8|||14.6|||40||0|1.5|2.9|20|26|31|4|8|10|0|3|6|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|7.5|11.8|16.2|5.6|8.9|12.1|3.1|7.3|12.8|6.1|7.3|8.4|||||||||||||||||||||||||||||||||"22142448"|"65378212"
"H3"||"H"||3||91|||160|||||0|0|0|0|10|20|70|90|100|65|85|100|60|75|90|45|55|70||38.5|||3.4|||4.9|||6.7|||12.1|||11.4|||36.5||||||||15|25|35||||1|2|3||||1.5|1.6|1.7|||||1.78|||4|23|42|0.06|0.1|0.14|||||27.2|||15.9|||31||0|1.5|2.9|20|30|38|4|10|14|0|3|8|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|7.5|13.2|19|5.6|9.9|14.2|3.1|7.3|12.8|6.1|7.3|8.4|||||||||||||||||||||||||||||||||"22142448"|"65378214"
"H1"||"H"||1||0|||23|||||0|0|0|0|0|0|95|97.5|100|90|95|100|81|95|100|65|85|90||13.9|||0.1|||0.4|||1|||4|||8.4|||70.1||||||||12|16|20||||2|3|4||||1.35|1.48|1.6|||||1.6|||4|9|14|0.14|0.19|0.23|||||27.9|||13.2|||39||0|1.5|2.9|18|21|25|3|5|7|0|1|4|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|7.5|10.8|14|5.6|8.1|10.5|3.1|7.3|12.8|5.6|6.7|7.8|||||||||||||||||||||||||||||||||"22142449"|"65378351"
"H2"||"H"||2||23|||94|||||0|0|0|0|0|0|95|97.5|100|90|95|100|81|95|100|65|85|90||6.8|||0|||0|||0.2|||1.9|||4.7|||67.2||||||||18|26|35||||2|3|4||||1.4|1.53|1.65|||||1.7|||4|9|14|0.14|0.19|0.23|||||32|||19.4|||38||0|1.5|2.9|23|30|38|6|10|14|1|7|13|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|9|13.2|17.8|6.8|9.9|13.3|3.1|7.3|12.8|5.6|6.7|7.8|||||||||||||||||||||||||||||||||"22142449"|"65378352"
"H3"||"H"||3||94|||157|||||0|0|0|0|0|0|70|95|100|65|90|100|62|90|95|55|85|90||7|||0.4|||0.6|||0.9|||2.2|||2.9|||65||||||||18|28|35||||0.5|2.25|4||||1.4|1.53|1.65|||||1.71|||4|9|14|0.13|0.18|0.23|||||31|||19|||37||0|1.5|2.9|23|32|38|6|11|14|0|8|13|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|5.6|12.2|17.8|4.2|9|13.3|3.1|7.3|12.8|5.6|6.7|7.8|||||||||||||||||||||||||||||||||"22142449"|"65378353"
"H1"||"H"||1||0|||43|||||0|0|0|0|0|0|90|95|100|90|95|100|80|85|90|60|65|70||43.8|||4.3|||5.9|||7.8|||13.5|||12.3|||40.2||||||||12|16|20||||1|2|3||||1.2|1.3|1.4|||||1.4|||4|9|14|0.16|0.19|0.22|||||25.8|||10.5|||46||0|1.5|2.9|18|21|25|3|5|7|0|0|2|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|5.2|8.5|11.8|3.9|6.4|8.8|3.1|7.3|12.8|6.1|7.3|8.4|||||||||||||||||||||||||||||||||"22142450"|"65378266"
"H3"||"H"||3||114|||157|||||0|0|0|0|5|10|90|95|100|85|90|100|75|85|90|60|65|70||41.4|||3.9|||5.4|||7.3|||12.9|||11.9|||37.1||||||||8|21.5|35||||1|2|3||||1.2|1.3|1.4|||||1.43|||42|92|141|0.04|0.08|0.12|||||26.5|||12.5|||44||0|1.5|2.9|14|26|38|1|8|14|0|2|8|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|4.2|9.9|15.5|3.2|7.4|11.6|3.1|7.3|12.8|6.1|7.3|8.4|||||||||||||||||||||||||||||||||"22142450"|"65378268"
"H2"||"H"||2||43|||114|||||0|0|0|0|3|5|80|95|100|75|90|100|65|80|85|50|65|70||38.5|||3.4|||4.9|||6.7|||12.1|||11.4|||36.5||||||||18|25|35||||1|2|3||||1.3|1.4|1.5|||||1.54|||4|9|14|0.08|0.13|0.18|||||28.6|||15.3|||41||0|1.5|2.9|23|30|38|6|10|14|0|4|8|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|6.8|10.8|15.5|5.1|8.1|11.6|3.1|7.3|12.8|6.1|7.3|8.4|||||||||||||||||||||||||||||||||"22142450"|"65378267"
"H1"||"H"||1||0|||23|||||0|0|0|0|0|0|95|97.5|100|90|95|100|81|95|100|65|85|90||13.9|||0.1|||0.4|||1|||4|||8.4|||70.1||||||||12|16|20||||2|3|4||||1.35|1.48|1.6|||||1.6|||4|9|14|0.14|0.19|0.23|||||27.9|||13.2|||39||0|1.5|2.9|18|21|25|3|5|7|0|1|4|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|7.5|10.8|14|5.6|8.1|10.5|3.1|7.3|12.8|5.6|6.7|7.8|||||||||||||||||||||||||||||||||"22142451"|"65378354"
"H2"||"H"||2||23|||94|||||0|0|0|0|0|0|95|97.5|100|90|95|100|81|95|100|65|85|90||6.8|||0|||0|||0.2|||1.9|||4.7|||67.2||||||||18|26|35||||2|3|4||||1.4|1.53|1.65|||||1.7|||4|9|14|0.14|0.19|0.23|||||32|||19.4|||38||0|1.5|2.9|23|30|38|6|10|14|1|7|13|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|9|13.2|17.8|6.8|9.9|13.3|3.1|7.3|12.8|5.6|6.7|7.8|||||||||||||||||||||||||||||||||"22142451"|"65378355"
"H3"||"H"||3||94|||157|||||0|0|0|0|0|0|70|95|100|65|90|100|62|90|95|55|85|90||7|||0.4|||0.6|||0.9|||2.2|||2.9|||65||||||||18|28|35||||0.5|2.25|4||||1.4|1.53|1.65|||||1.71|||4|9|14|0.13|0.18|0.23|||||31|||19|||37||0|1.5|2.9|23|32|38|6|11|14|0|8|13|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|5.6|12.2|17.8|4.2|9|13.3|3.1|7.3|12.8|5.6|6.7|7.8|||||||||||||||||||||||||||||||||"22142451"|"65378356"
"H2"||"H"||2||43|||114|||||0|0|0|0|3|5|80|95|100|75|90|100|65|80|85|50|65|70||38.5|||3.4|||4.9|||6.7|||12.1|||11.4|||36.5||||||||18|25|35||||1|2|3||||1.3|1.4|1.5|||||1.54|||4|9|14|0.08|0.13|0.18|||||28.6|||15.3|||41||0|1.5|2.9|23|30|38|6|10|14|0|4|8|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|6.8|10.8|15.5|5.1|8.1|11.6|3.1|7.3|12.8|6.1|7.3|8.4|||||||||||||||||||||||||||||||||"22142452"|"65378270"
"H3"||"H"||3||114|||157|||||0|0|0|0|5|10|90|95|100|85|90|100|75|85|90|60|65|70||41.4|||3.9|||5.4|||7.3|||12.9|||11.9|||37.1||||||||8|21.5|35||||1|2|3||||1.2|1.3|1.4|||||1.43|||42|92|141|0.04|0.08|0.12|||||26.5|||12.5|||44||0|1.5|2.9|14|26|38|1|8|14|0|2|8|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|4.2|9.9|15.5|3.2|7.4|11.6|3.1|7.3|12.8|6.1|7.3|8.4|||||||||||||||||||||||||||||||||"22142452"|"65378271"
"H1"||"H"||1||0|||43|||||0|0|0|0|0|0|90|95|100|90|95|100|80|85|90|60|65|70||43.8|||4.3|||5.9|||7.8|||13.5|||12.3|||40.2||||||||12|16|20||||1|2|3||||1.2|1.3|1.4|||||1.4|||4|9|14|0.16|0.19|0.22|||||25.8|||10.5|||46||0|1.5|2.9|18|21|25|3|5|7|0|0|2|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|5.2|8.5|11.8|3.9|6.4|8.8|3.1|7.3|12.8|6.1|7.3|8.4|||||||||||||||||||||||||||||||||"22142452"|"65378269"
"H1"||"H"||1||0|||23|||||0|0|0|0|0|0|95|97.5|100|90|95|100|81|95|100|65|85|90||13.9|||0.1|||0.4|||1|||4|||8.4|||70.1||||||||12|16|20||||2|3|4||||1.35|1.48|1.6|||||1.6|||4|9|14|0.14|0.19|0.23|||||27.9|||13.2|||39||0|1.5|2.9|18|21|25|3|5|7|0|1|4|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|7.5|10.8|14|5.6|8.1|10.5|3.1|7.3|12.8|5.6|6.7|7.8|||||||||||||||||||||||||||||||||"22142454"|"65378357"
"H2"||"H"||2||23|||94|||||0|0|0|0|0|0|95|97.5|100|90|95|100|81|95|100|65|85|90||6.8|||0|||0|||0.2|||1.9|||4.7|||67.2||||||||18|26|35||||2|3|4||||1.4|1.53|1.65|||||1.7|||4|9|14|0.14|0.19|0.23|||||32|||19.4|||38||0|1.5|2.9|23|30|38|6|10|14|1|7|13|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|9|13.2|17.8|6.8|9.9|13.3|3.1|7.3|12.8|5.6|6.7|7.8|||||||||||||||||||||||||||||||||"22142454"|"65378358"
"H3"||"H"||3||94|||157|||||0|0|0|0|0|0|70|95|100|65|90|100|62|90|95|55|85|90||7|||0.4|||0.6|||0.9|||2.2|||2.9|||65||||||||18|28|35||||0.5|2.25|4||||1.4|1.53|1.65|||||1.71|||4|9|14|0.13|0.18|0.23|||||31|||19|||37||0|1.5|2.9|23|32|38|6|11|14|0|8|13|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|5.6|12.2|17.8|4.2|9|13.3|3.1|7.3|12.8|5.6|6.7|7.8|||||||||||||||||||||||||||||||||"22142454"|"65378359"
"H3"||"H"||3||68|||120|||||0|0|0|0|3|5|60|90|100|55|85|100|50|80|90|45|70|80||23.1|||3.2|||3.7|||4.2|||6.5|||5.5|||28.9||||||||35|48|60||||0.5|0.75|1||||1.3|1.4|1.5|||||1.67|||4|9|14|0.11|0.15|0.19|||||34.7|||24.1|||40||3|4.5|5.9|45|57|69|25|35|44|6|23|37|".20"|".20"|0|0|0|0|0|0|0|0|0|0|0|0|13.4|18.5|23.2|10|13.9|17.4|1|2.4|4.4|3.6|5.1|6.5|||||||||||||||||||||||||||||||||"22142462"|"65378302"
"H1"||"H"||1||0|||28|||||0|0|0|0|2|3|90|95|100|90|95|100|85|95|100|75|85|90||29.8|||2.5|||3.5|||4.9|||9.3|||9.6|||54.7||||||||6|15.5|25||||1|2|3||||1.3|1.4|1.5|||||1.51|||14|28|42|0.11|0.16|0.2|||||25.9|||10.9|||42||0|1.5|2.9|20|31|41|3|10|17|0|7|16|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|4.3|9.9|15.5|3.3|7.4|11.6|1|2.4|4.4|3.6|5.1|6.5|||||||||||||||||||||||||||||||||"22142462"|"65378301"
"H4"||"H"||4||120|||157|||||0|0|0|0|5|10|65|80|100|60|75|100|57|75|95|55|70|85||16.9|||0.1|||0.4|||1.1|||4.9|||10.4|||48.1||||||||27|35|45||||0|0.25|0.5||||1.4|1.48|1.55|||||1.71|||4|9|14|0.1|0.14|0.18|||||27.4|||17.2|||34||3|4.5|5.9|37|44|54|19|25|32|7|15|28|".20"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|9.4|12.8|16.9|7.1|9.6|12.7|1|2.4|4.4|3.6|5.1|6.5|||||||||||||||||||||||||||||||||"22142462"|"65378303"
"H2"||"H"||2||28|||68|||||0|0|0|0|2|3|90|95|100|85|90|100|81|90|95|75|85|90||17.8|||0.2|||0.4|||1.2|||5.1|||10.9|||54.2||||||||12|28|35||||0.5|0.75|1||||1.3|1.4|1.5|||||1.56|||14|28|42|0.11|0.16|0.2|||||28.8|||15.5|||42||0|1.5|2.9|24|39|46|7|19|25|3|16|23|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|5.3|11.5|14.5|4|8.6|10.9|1|2.4|4.4|3.6|5.1|6.5|||||||||||||||||||||||||||||||||"22142462"|"65378300"
"Bt"||"B"|||15|20|50|133|155|280||135||0|0|6|0|1|20|72|77|100|71|76|100|61|72|100|46|60|94|10|26|60|0.6|1.6|3.7|0.8|2.2|5.1|1.9|4.9|11.3|3.6|9.4|21.7|3.6|7.9|18.2|5|29|56|||||||34|45|55|0|0|0|0|0.25|0.5||||1.2|1.3|1.4||||1.28|1.38|1.47||4|9|14|0.08|0.09|0.15||||19.5|34.4|41.9|12.4|20.6|29.4|31|42|52|0.5|1.8|3.5|41|52|62|24|32|40|6|16|41|".15"|".20"|0|0|0|0|0|0|0|0|0|0|0|0||||2|5.8|10.6|1.9|2|4.3|4.5|5.2|5.5||||||||||4.7|10.1|16.7|||||||||||||||||||"Moderate"|"Moist"|"22142463"|"65378368"
"Ap"||"A"|||0|0|0|10|10|30||10||0|0|0|0|0|7|84|84|100|83|84|100|67|73|95|44|53|75|25|44|50|2.4|4.3|4.9|3.4|5.9|6.7|4.4|7.8|8.9|7.7|13.6|15.5|7.1|12.4|14|28|41|50|||||||10|15|27|0|0|0|0.5|1.5|3||||1.2|1.3|1.4||||1.24|1.34|1.4||4|9|14|0.15|0.15|0.19||||18.6|23.3|31.4|5.1|8.8|17.5|38|43|51|0.4|0.9|2.3|22|28|42|6|9|18|0|2|13|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||2.1|3.7|7.5|1.5|1.9|5|4.5|5.2|5.5||||||||||2.9|6.6|14.4|||||||||||||||||||"Moderate"|"Moist"|"22142463"|"65378366"
"BA"||"BA"|||10|10|30|15|20|50||10||0|0|6|0|0|27|80|85|100|79|84|100|61|74|99|40|54|81|10|42|50|0.9|3.9|4.6|1.3|5.5|6.5|1.8|7.4|8.8|3.1|13.1|15.6|3.1|12.1|14.5|15|38|70|||||||10|20|35|0|0|0|0.5|0.5|1||||1.2|1.33|1.45||||1.24|1.37|1.49||4|9|14|0.1|0.15|0.22||||14.8|24.5|32.8|4.1|10.3|19.8|30|43|52|0.3|1|2.5|21|30|45|6|13|24|0|4|19|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||1.7|4.2|9.2|1.5|2.4|2.6|4.5|5.2|5.5||||||||||2.5|6.2|14|||||||||||||||||||"Moderate"|"Moist"|"22142463"|"65378367"
"BA"||"BA"|||10|10|30|15|20|50||10||0|0|6|0|0|27|80|85|100|79|84|100|61|74|99|40|54|81|10|42|50|0.9|3.9|4.6|1.3|5.5|6.5|1.8|7.4|8.8|3.1|13.1|15.6|3.1|12.1|14.5|15|38|70|||||||10|20|35|0|0|0|0.5|0.5|1||||1.2|1.33|1.45||||1.24|1.37|1.49||4|9|14|0.1|0.15|0.22||||14.8|24.5|32.8|4.1|10.3|19.8|30|43|52|0.3|1|2.5|21|30|45|6|13|24|0|4|19|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||1.7|4.2|9.2|1.5|2.4|2.6|4.5|5.2|5.5||||||||||2.5|6.2|14|||||||||||||||||||"Moderate"|"Moist"|"22142464"|"65378370"
"Bt"||"B"|||15|20|50|133|155|280||135||0|0|6|0|1|20|72|77|100|71|76|100|61|72|100|46|60|94|10|26|60|0.6|1.6|3.7|0.8|2.2|5.1|1.9|4.9|11.3|3.6|9.4|21.7|3.6|7.9|18.2|5|29|56|||||||34|45|55|0|0|0|0|0.25|0.5||||1.2|1.3|1.4||||1.28|1.38|1.47||4|9|14|0.08|0.09|0.15||||19.5|34.4|41.9|12.4|20.6|29.4|31|42|52|0.5|1.8|3.5|41|52|62|24|32|40|6|16|41|".15"|".20"|0|0|0|0|0|0|0|0|0|0|0|0||||2|5.8|10.6|1.9|2|4.3|4.5|5.2|5.5||||||||||4.7|10.1|16.7|||||||||||||||||||"Moderate"|"Moist"|"22142464"|"65378371"
"Ap"||"A"|||0|0|0|10|10|30||10||0|0|0|0|0|7|84|84|100|83|84|100|67|73|95|44|53|75|25|44|50|2.4|4.3|4.9|3.4|5.9|6.7|4.4|7.8|8.9|7.7|13.6|15.5|7.1|12.4|14|28|41|50|||||||10|15|27|0|0|0|0.5|1.5|3||||1.2|1.3|1.4||||1.24|1.34|1.4||4|9|14|0.15|0.15|0.19||||18.6|23.3|31.4|5.1|8.8|17.5|38|43|51|0.4|0.9|2.3|22|28|42|6|9|18|0|2|13|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||2.1|3.7|7.5|1.5|1.9|5|4.5|5.2|5.5||||||||||2.9|6.6|14.4|||||||||||||||||||"Moderate"|"Moist"|"22142464"|"65378369"
